smiles0,smiles1,charge0,charge1,natoms0,natoms1,system_id,group_orig,group_id,k_index,geom_id,cc_basis,cc_HF,cc_MP2_os,cc_MP2_ss,cc_CCSD_os,cc_CCSD_ss,cc_(T),cc_[T],cc_MP2_all,cc_CCSD(T)_all,cc_delta_CCSD(T),qz_HF,qz_MP2_os,qz_MP2_ss,qz_MP2_all,tz_HF,tz_MP2_os,tz_MP2_ss,tz_MP2_all,cbs_MP2_os,cbs_MP2_ss,cbs_MP2_all,cbs_CCSD(T)_all,espx_HF_es,espx_HF_hl,espx_HF_ovl,espx_MP2_es,espx_MP2_ovl,sapt_es,sapt_ex,sapt_exs2,sapt_ind,sapt_exind,sapt_disp,sapt_exdisp_os,sapt_exdisp_ss,sapt_delta_HF,sapt_all,nn_CCSD(T)_all,nn_CCSD(T)_all_05,nn_CCSD(T)_all_95,xyz,elements,elements_lists
CC(C)C,c1ccccc1,0,0,14,12,13981,370K,394922,2,9886531,avdz,2.28382,-2.91715,-2.85839,-1.82514,-2.32123,-0.75105,-0.76281,-3.49172,-2.6136,0.87813,2.27005,-3.17851,-3.0124,-3.92086,2.27232,-3.11595,-2.9881,-3.83172,-3.22416,-3.03013,-3.98424,-3.10612,-1.88452,2.8336,0.05332,-1.96438,0.05474,-1.87153,4.57014,4.55363,-0.85464,0.77642,-6.81527,0.23244,0.37623,-0.54803,-4.13424,-3.0226,-3.20215,-2.85319,3.51354 3.63949 1.76997 2.72138 2.80546 2.77656 3.27171 1.38128 2.84868 2.74248 3.46239 4.15654 4.56644 3.70484 2.09205 3.10282 4.66082 1.70058 3.47991 3.17801 0.76872 1.66835 2.75388 2.43252 4.32042 1.40751 3.18944 2.68641 0.77232 3.55805 3.2358 0.89851 1.85759 2.3245 4.48205 4.10965 2.15219 2.87304 4.87824 3.78202 3.52466 4.51996 0.50154 1.67723 -0.00068 -0.03417 0.88837 1.01804 -0.86294 1.4627 1.9826 -1.15599 2.82588 1.92844 -0.62027 3.61474 0.90972 0.20849 3.04041 -0.05484 1.15368 1.22531 -0.75968 0.19643 -0.18429 1.06065 -1.28448 0.84196 2.78421 -1.80813 3.27781 2.68744 -0.85087 4.6874 0.8671 0.63003 3.66115 -0.85646,C C C C H H H H H H H H H H C C C C C C H H H H H H,"['C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H']"
CC(C)C,c1ccccc1,0,0,14,12,13981,370K,394922,3,9886540,avdz,1.63705,-2.54067,-2.49584,-1.58553,-2.03247,-0.6606,-0.6708,-3.39945,-2.64155,0.75791,1.63082,-2.74793,-2.6208,-3.73791,1.63243,-2.69841,-2.60092,-3.66691,-2.78406,-2.6353,-3.78855,-3.03064,-1.42062,2.06343,0.04119,-1.48442,0.04256,-1.41024,3.35124,3.34204,-0.60796,0.52713,-5.84929,0.17596,0.29213,-0.4152,-3.93622,-2.94809,-3.14043,-2.77068,3.51354 3.63949 1.76997 2.72138 2.80546 2.77656 3.27171 1.38128 2.84868 2.74248 3.46239 4.15654 4.56644 3.70484 2.09205 3.10282 4.66082 1.70058 3.47991 3.17801 0.76872 1.66835 2.75388 2.43252 4.32042 1.40751 3.18944 2.68641 0.77232 3.55805 3.2358 0.89851 1.85759 2.3245 4.48205 4.10965 2.15219 2.87304 4.87824 3.78202 3.52466 4.51996 0.41122 1.6668 -0.04232 -0.12449 0.87794 0.9764 -0.95325 1.45227 1.94096 -1.2463 2.81545 1.8868 -0.71059 3.60431 0.86808 0.11817 3.02998 -0.09648 1.06337 1.21488 -0.80132 0.10611 -0.19472 1.01901 -1.3748 0.83153 2.74257 -1.89845 3.26738 2.6458 -0.94119 4.67697 0.82546 0.53972 3.65072 -0.8981,C C C C H H H H H H H H H H C C C C C C H H H H H H,"['C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H']"
CC(C)C,c1ccccc1,0,0,14,12,13981,370K,394922,4,9886547,avdz,1.16022,-2.2147,-2.18151,-1.37795,-1.78062,-0.58102,-0.58989,-3.23599,-2.57938,0.65662,1.1591,-2.37926,-2.28289,-3.50305,1.16017,-2.34015,-2.26664,-3.44662,-2.4078,-2.29474,-3.54344,-2.88683,-1.0735,1.49401,0.03172,-1.12355,0.033,-1.06543,2.44936,2.44429,-0.43607,0.35605,-5.03167,0.13261,0.22633,-0.3191,-3.68792,-2.81334,-2.98205,-2.63405,3.51354 3.63949 1.76997 2.72138 2.80546 2.77656 3.27171 1.38128 2.84868 2.74248 3.46239 4.15654 4.56644 3.70484 2.09205 3.10282 4.66082 1.70058 3.47991 3.17801 0.76872 1.66835 2.75388 2.43252 4.32042 1.40751 3.18944 2.68641 0.77232 3.55805 3.2358 0.89851 1.85759 2.3245 4.48205 4.10965 2.15219 2.87304 4.87824 3.78202 3.52466 4.51996 0.32091 1.65637 -0.08396 -0.21481 0.86751 0.93476 -1.04357 1.44184 1.89932 -1.33662 2.80502 1.84516 -0.80091 3.59388 0.82644 0.02785 3.01955 -0.13812 0.97305 1.20444 -0.84296 0.01579 -0.20515 0.97737 -1.46512 0.8211 2.70093 -1.98877 3.25694 2.60416 -1.03151 4.66654 0.78382 0.4494 3.64029 -0.93974,C C C C H H H H H H H H H H C C C C C C H H H H H H,"['C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H']"
CC(C)C,c1ccccc1,0,0,14,12,13981,370K,394922,5,9886555,avdz,0.8102,-1.93248,-1.90895,-1.19823,-1.56107,-0.51106,-0.51879,-3.03122,-2.46016,0.57106,0.81257,-2.0634,-1.99123,-3.24205,0.81324,-2.03257,-1.97795,-3.19729,-2.0859,-2.00091,-3.27423,-2.70317,-0.81415,1.07433,0.02436,-0.85262,0.02553,-0.80818,1.78479,1.78204,-0.31664,0.23973,-4.33859,0.09951,0.17493,-0.25018,-3.41464,-2.64381,-2.80145,-2.49015,3.51354 3.63949 1.76997 2.72138 2.80546 2.77656 3.27171 1.38128 2.84868 2.74248 3.46239 4.15654 4.56644 3.70484 2.09205 3.10282 4.66082 1.70058 3.47991 3.17801 0.76872 1.66835 2.75388 2.43252 4.32042 1.40751 3.18944 2.68641 0.77232 3.55805 3.2358 0.89851 1.85759 2.3245 4.48205 4.10965 2.15219 2.87304 4.87824 3.78202 3.52466 4.51996 0.23059 1.64594 -0.1256 -0.30512 0.85708 0.89312 -1.13389 1.4314 1.85768 -1.42694 2.79459 1.80352 -0.89123 3.58344 0.7848 -0.06246 3.00912 -0.17976 0.88273 1.19401 -0.8846 -0.07453 -0.21559 0.93573 -1.55543 0.81066 2.65929 -2.07908 3.24651 2.56252 -1.12183 4.65611 0.74218 0.35908 3.62986 -0.98138,C C C C H H H H H H H H H H C C C C C C H H H H H H,"['C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H']"
CC(C)C,c1ccccc1,0,0,14,12,13981,370K,394922,6,9886565,avdz,0.55443,-1.68809,-1.67254,-1.0427,-1.36974,-0.4496,-0.45636,-2.8062,-2.30761,0.49859,0.55928,-1.79258,-1.73936,-2.97266,0.55965,-1.76833,-1.72854,-2.93722,-1.81027,-1.74726,-2.99825,-2.49967,-0.6206,0.76601,0.01866,-0.64944,0.0197,-0.61655,1.29709,1.29562,-0.23366,0.16127,-3.75014,0.07436,0.13487,-0.20104,-3.1338,-2.44564,-2.616,-2.29898,3.51354 3.63949 1.76997 2.72138 2.80546 2.77656 3.27171 1.38128 2.84868 2.74248 3.46239 4.15654 4.56644 3.70484 2.09205 3.10282 4.66082 1.70058 3.47991 3.17801 0.76872 1.66835 2.75388 2.43252 4.32042 1.40751 3.18944 2.68641 0.77232 3.55805 3.2358 0.89851 1.85759 2.3245 4.48205 4.10965 2.15219 2.87304 4.87824 3.78202 3.52466 4.51996 0.14027 1.63551 -0.16724 -0.39544 0.84665 0.85148 -1.22421 1.42097 1.81604 -1.51726 2.78415 1.76188 -0.98155 3.57301 0.74316 -0.15278 2.99869 -0.2214 0.79241 1.18358 -0.92624 -0.16484 -0.22602 0.89409 -1.64575 0.80023 2.61765 -2.1694 3.23608 2.52088 -1.21214 4.64568 0.70054 0.26876 3.61943 -1.02302,C C C C H H H H H H H H H H C C C C C C H H H H H H,"['C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H']"
CC(C)C,c1ccccc1,0,0,14,12,13981,370K,394922,7,9886572,avdz,0.36847,-1.47643,-1.4674,-0.90817,-1.20303,-0.39566,-0.40159,-2.57536,-2.13839,0.43697,0.37518,-1.56014,-1.52171,-2.70667,0.37533,-1.54114,-1.51292,-2.67873,-1.574,-1.52813,-2.72695,-2.28997,-0.47627,0.54023,0.01426,-0.49722,0.01517,-0.47392,0.94062,0.93984,-0.17579,0.10864,-3.24964,0.05536,0.10371,-0.16592,-2.85695,-2.11461,-2.27964,-1.96783,3.51354 3.63949 1.76997 2.72138 2.80546 2.77656 3.27171 1.38128 2.84868 2.74248 3.46239 4.15654 4.56644 3.70484 2.09205 3.10282 4.66082 1.70058 3.47991 3.17801 0.76872 1.66835 2.75388 2.43252 4.32042 1.40751 3.18944 2.68641 0.77232 3.55805 3.2358 0.89851 1.85759 2.3245 4.48205 4.10965 2.15219 2.87304 4.87824 3.78202 3.52466 4.51996 0.04995 1.62507 -0.20888 -0.48576 0.83622 0.80984 -1.31453 1.41054 1.7744 -1.60758 2.77372 1.72024 -1.07186 3.56258 0.70152 -0.2431 2.98826 -0.26304 0.70209 1.17315 -0.96788 -0.25516 -0.23645 0.85245 -1.73607 0.7898 2.57601 -2.25972 3.22565 2.47924 -1.30246 4.63525 0.6589 0.17844 3.609 -1.06466,C C C C H H H H H H H H H H C C C C C C H H H H H H,"['C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H']"
CC(C)C,c1ccccc1,0,0,14,12,13981,370K,394922,8,9886579,avdz,0.23407,-1.29306,-1.28929,-0.79183,-1.05776,-0.34836,-0.35358,-2.34828,-1.96389,0.3844,0.24222,-1.36044,-1.33349,-2.45171,0.24222,-1.34561,-1.32638,-2.42978,-1.37126,-1.33867,-2.46771,-2.08331,-0.36866,0.37549,0.01087,-0.38324,0.01165,-0.36778,0.68106,0.68066,-0.13511,0.07346,-2.82315,0.04106,0.07954,-0.14046,-2.59137,-1.92078,-2.07191,-1.79186,3.51354 3.63949 1.76997 2.72138 2.80546 2.77656 3.27171 1.38128 2.84868 2.74248 3.46239 4.15654 4.56644 3.70484 2.09205 3.10282 4.66082 1.70058 3.47991 3.17801 0.76872 1.66835 2.75388 2.43252 4.32042 1.40751 3.18944 2.68641 0.77232 3.55805 3.2358 0.89851 1.85759 2.3245 4.48205 4.10965 2.15219 2.87304 4.87824 3.78202 3.52466 4.51996 -0.04036 1.61464 -0.25052 -0.57608 0.82579 0.7682 -1.40484 1.40011 1.73276 -1.69789 2.76329 1.6786 -1.16218 3.55215 0.65988 -0.33342 2.97783 -0.30468 0.61178 1.16272 -1.00952 -0.34548 -0.24688 0.81081 -1.82639 0.77937 2.53437 -2.35004 3.21522 2.4376 -1.39278 4.62482 0.61726 0.08813 3.59857 -1.1063,C C C C H H H H H H H H H H C C C C C C H H H H H H,"['C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H']"
CC(C)C,c1ccccc1,0,0,14,12,13981,370K,394922,9,9886598,avdz,0.13767,-1.13414,-1.13453,-0.69125,-0.93117,-0.30691,-0.31151,-2.13101,-1.79166,0.33935,0.14694,-1.18868,-1.17057,-2.21231,0.14682,-1.17715,-1.16486,-2.19519,-1.19709,-1.17474,-2.22489,-1.88554,-0.28838,0.25572,0.00827,-0.29789,0.00894,-0.28873,0.49274,0.49254,-0.10614,0.04996,-2.459,0.03035,0.06085,-0.12139,-2.34135,-1.75231,-1.88931,-1.62757,3.51354 3.63949 1.76997 2.72138 2.80546 2.77656 3.27171 1.38128 2.84868 2.74248 3.46239 4.15654 4.56644 3.70484 2.09205 3.10282 4.66082 1.70058 3.47991 3.17801 0.76872 1.66835 2.75388 2.43252 4.32042 1.40751 3.18944 2.68641 0.77232 3.55805 3.2358 0.89851 1.85759 2.3245 4.48205 4.10965 2.15219 2.87304 4.87824 3.78202 3.52466 4.51996 -0.13068 1.60421 -0.29216 -0.6664 0.81536 0.72656 -1.49516 1.38968 1.69112 -1.78821 2.75286 1.63696 -1.2525 3.54172 0.61824 -0.42374 2.96739 -0.34632 0.52146 1.15229 -1.05116 -0.4358 -0.25731 0.76917 -1.9167 0.76894 2.49273 -2.44035 3.20479 2.39596 -1.4831 4.61439 0.57562 -0.00219 3.58813 -1.14794,C C C C H H H H H H H H H H C C C C C C H H H H H H,"['C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H']"
CC(C)C,c1ccccc1,0,0,14,12,13981,370K,394922,10,9886591,avdz,0.06921,-0.99633,-0.99996,-0.60428,-0.8208,-0.27061,-0.27469,-1.92707,-1.62649,0.30059,0.07931,-1.04073,-1.02941,-1.99083,0.07908,-1.03182,-1.02484,-1.97758,-1.04723,-1.03274,-2.00067,-1.70008,-0.22842,0.16903,0.00628,-0.23393,0.00684,-0.22973,0.35654,0.35644,-0.08516,0.03423,-2.14742,0.02237,0.04644,-0.10648,-2.10921,-1.56406,-1.69578,-1.4568,3.51354 3.63949 1.76997 2.72138 2.80546 2.77656 3.27171 1.38128 2.84868 2.74248 3.46239 4.15654 4.56644 3.70484 2.09205 3.10282 4.66082 1.70058 3.47991 3.17801 0.76872 1.66835 2.75388 2.43252 4.32042 1.40751 3.18944 2.68641 0.77232 3.55805 3.2358 0.89851 1.85759 2.3245 4.48205 4.10965 2.15219 2.87304 4.87824 3.78202 3.52466 4.51996 -0.221 1.59378 -0.3338 -0.75671 0.80492 0.68492 -1.58548 1.37925 1.64948 -1.87853 2.74243 1.59532 -1.34282 3.53129 0.5766 -0.51405 2.95696 -0.38796 0.43114 1.14186 -1.0928 -0.52612 -0.26774 0.72754 -2.00702 0.75851 2.4511 -2.53067 3.19436 2.35432 -1.57342 4.60395 0.53398 -0.09251 3.5777 -1.18958,C C C C H H H H H H H H H H C C C C C C H H H H H H,"['C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H']"
CC(C)C,c1ccccc1,0,0,14,12,13981,370K,394922,11,9886585,avdz,0.02126,-0.87675,-0.88281,-0.52909,-0.72454,-0.23884,-0.24246,-1.73829,-1.47121,0.26708,0.03187,-0.91312,-0.90695,-1.7882,0.03157,-0.90628,-0.90332,-1.77803,-0.91812,-0.9096,-1.79584,-1.52876,-0.1835,0.10658,0.00476,-0.18593,0.00523,-0.18554,0.25827,0.25822,-0.06964,0.02364,-1.88024,0.01645,0.03536,-0.09432,-1.89602,-1.41261,-1.5219,-1.31045,3.51354 3.63949 1.76997 2.72138 2.80546 2.77656 3.27171 1.38128 2.84868 2.74248 3.46239 4.15654 4.56644 3.70484 2.09205 3.10282 4.66082 1.70058 3.47991 3.17801 0.76872 1.66835 2.75388 2.43252 4.32042 1.40751 3.18944 2.68641 0.77232 3.55805 3.2358 0.89851 1.85759 2.3245 4.48205 4.10965 2.15219 2.87304 4.87824 3.78202 3.52466 4.51996 -0.31132 1.58335 -0.37544 -0.84703 0.79449 0.64328 -1.6758 1.36882 1.60784 -1.96885 2.732 1.55368 -1.43314 3.52086 0.53496 -0.60437 2.94653 -0.4296 0.34082 1.13143 -1.13444 -0.61643 -0.27817 0.6859 -2.09734 0.74808 2.40946 -2.62099 3.18393 2.31268 -1.66373 4.59352 0.49234 -0.18283 3.56727 -1.23122,C C C C H H H H H H H H H H C C C C C C H H H H H H,"['C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H']"
CC(C)C,c1ccccc1,0,0,14,12,13981,370K,394922,12,9886608,avdz,-0.01169,-0.7729,-0.78071,-0.46405,-0.64052,-0.21105,-0.21426,-1.5653,-1.32731,0.238,-0.00089,-0.80288,-0.80057,-1.60434,-0.00125,-0.79766,-0.79771,-1.59662,-0.80669,-0.80267,-1.61024,-1.37225,-0.14974,0.06188,0.0036,-0.14982,0.00399,-0.15227,0.18751,0.18749,-0.05789,0.01647,-1.65061,0.01207,0.02686,-0.08416,-1.70202,-1.27586,-1.4331,-1.17795,3.51354 3.63949 1.76997 2.72138 2.80546 2.77656 3.27171 1.38128 2.84868 2.74248 3.46239 4.15654 4.56644 3.70484 2.09205 3.10282 4.66082 1.70058 3.47991 3.17801 0.76872 1.66835 2.75388 2.43252 4.32042 1.40751 3.18944 2.68641 0.77232 3.55805 3.2358 0.89851 1.85759 2.3245 4.48205 4.10965 2.15219 2.87304 4.87824 3.78202 3.52466 4.51996 -0.40164 1.57292 -0.41708 -0.93735 0.78406 0.60164 -1.76611 1.35839 1.5662 -2.05917 2.72157 1.51204 -1.52345 3.51043 0.49332 -0.69469 2.9361 -0.47124 0.2505 1.12099 -1.17608 -0.70675 -0.2886 0.64426 -2.18766 0.73765 2.36782 -2.71131 3.17349 2.27104 -1.75405 4.58309 0.4507 -0.27314 3.55684 -1.27286,C C C C H H H H H H H H H H C C C C C C H H H H H H,"['C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H']"
CC(C)C,c1ccccc1,0,0,14,12,13981,370K,394922,13,9886616,avdz,-0.03375,-0.68262,-0.69164,-0.40775,-0.56714,-0.18673,-0.1896,-1.40801,-1.19537,0.21264,-0.02302,-0.70749,-0.70805,-1.43857,-0.02342,-0.70353,-0.7058,-1.43276,-0.71038,-0.70969,-1.4431,-1.23046,-0.12421,0.03011,0.00272,-0.12254,0.00304,-0.12704,0.13659,0.13658,-0.04879,0.01157,-1.4528,0.00884,0.02036,-0.07563,-1.52688,-1.14955,-1.25089,-1.05543,3.51354 3.63949 1.76997 2.72138 2.80546 2.77656 3.27171 1.38128 2.84868 2.74248 3.46239 4.15654 4.56644 3.70484 2.09205 3.10282 4.66082 1.70058 3.47991 3.17801 0.76872 1.66835 2.75388 2.43252 4.32042 1.40751 3.18944 2.68641 0.77232 3.55805 3.2358 0.89851 1.85759 2.3245 4.48205 4.10965 2.15219 2.87304 4.87824 3.78202 3.52466 4.51996 -0.49195 1.56249 -0.45872 -1.02767 0.77363 0.56 -1.85643 1.34795 1.52456 -2.14948 2.71114 1.4704 -1.61377 3.49999 0.45168 -0.78501 2.92567 -0.51288 0.16019 1.11056 -1.21772 -0.79707 -0.29904 0.60262 -2.27798 0.72721 2.32618 -2.80163 3.16306 2.2294 -1.84437 4.57266 0.40906 -0.36346 3.54641 -1.3145,C C C C H H H H H H H H H H C C C C C C H H H H H H,"['C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H']"
CC(C)C,c1ccccc1,0,0,14,12,13981,370K,394922,14,9886624,avdz,-0.04795,-0.60404,-0.61382,-0.359,-0.50298,-0.16545,-0.16802,-1.26582,-1.07538,0.19044,-0.03753,-0.62481,-0.62745,-1.28979,-0.03795,-0.62182,-0.62569,-1.28546,-0.62698,-0.62874,-1.29325,-1.10281,-0.10477,0.00776,0.00205,-0.10184,0.00231,-0.10772,0.09995,0.09995,-0.04158,0.00819,-1.28197,0.00647,0.01541,-0.06859,-1.36983,-1.0374,-1.13403,-0.94418,3.51354 3.63949 1.76997 2.72138 2.80546 2.77656 3.27171 1.38128 2.84868 2.74248 3.46239 4.15654 4.56644 3.70484 2.09205 3.10282 4.66082 1.70058 3.47991 3.17801 0.76872 1.66835 2.75388 2.43252 4.32042 1.40751 3.18944 2.68641 0.77232 3.55805 3.2358 0.89851 1.85759 2.3245 4.48205 4.10965 2.15219 2.87304 4.87824 3.78202 3.52466 4.51996 -0.58227 1.55206 -0.50036 -1.11799 0.7632 0.51836 -1.94675 1.33752 1.48292 -2.2398 2.7007 1.42876 -1.70409 3.48956 0.41004 -0.87533 2.91524 -0.55452 0.06987 1.10013 -1.25936 -0.88739 -0.30947 0.56098 -2.36829 0.71678 2.28454 -2.89194 3.15263 2.18776 -1.93469 4.56223 0.36742 -0.45378 3.53598 -1.35613,C C C C H H H H H H H H H H C C C C C C H H H H H H,"['C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H']"
CC(C)C,c1ccccc1,0,0,14,12,13981,370K,394922,15,9886634,avdz,-0.05653,-0.53557,-0.54574,-0.31672,-0.44684,-0.14682,-0.14913,-1.13785,-0.96691,0.17094,-0.04659,-0.553,-0.55713,-1.15672,-0.04703,-0.55076,-0.55576,-1.15355,-0.55463,-0.55814,-1.15936,-0.98842,-0.08984,-0.00777,0.00155,-0.086,0.00176,-0.09277,0.07354,0.07354,-0.03574,0.00584,-1.13409,0.00473,0.01164,-0.06285,-1.22971,-0.93255,-1.02607,-0.84097,3.51354 3.63949 1.76997 2.72138 2.80546 2.77656 3.27171 1.38128 2.84868 2.74248 3.46239 4.15654 4.56644 3.70484 2.09205 3.10282 4.66082 1.70058 3.47991 3.17801 0.76872 1.66835 2.75388 2.43252 4.32042 1.40751 3.18944 2.68641 0.77232 3.55805 3.2358 0.89851 1.85759 2.3245 4.48205 4.10965 2.15219 2.87304 4.87824 3.78202 3.52466 4.51996 -0.67259 1.54162 -0.542 -1.2083 0.75277 0.47672 -2.03707 1.32709 1.44128 -2.33012 2.69027 1.38712 -1.79441 3.47913 0.3684 -0.96564 2.90481 -0.59616 -0.02045 1.0897 -1.301 -0.97771 -0.3199 0.51934 -2.45861 0.70635 2.2429 -2.98226 3.1422 2.14612 -2.02501 4.5518 0.32578 -0.5441 3.52555 -1.39777,C C C C H H H H H H H H H H C C C C C C H H H H H H,"['C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H']"
CC(C)C,c1ccccc1,0,0,14,12,13981,370K,394922,20,9886643,avdz,-0.05971,-0.30244,-0.31169,-0.17479,-0.25393,-0.08292,-0.08432,-0.67384,-0.57136,0.10248,-0.05301,-0.31023,-0.31673,-0.67997,-0.05351,-0.30973,-0.31633,-0.67957,-0.3106,-0.31702,-0.68062,-0.57814,-0.05097,-0.03388,0.00038,-0.04588,0.00045,-0.0528,0.01756,0.01756,-0.01818,0.00113,-0.63702,0.00099,0.0028,-0.04454,-0.73004,-0.5661,-0.6412,-0.48826,3.51354 3.63949 1.76997 2.72138 2.80546 2.77656 3.27171 1.38128 2.84868 2.74248 3.46239 4.15654 4.56644 3.70484 2.09205 3.10282 4.66082 1.70058 3.47991 3.17801 0.76872 1.66835 2.75388 2.43252 4.32042 1.40751 3.18944 2.68641 0.77232 3.55805 3.2358 0.89851 1.85759 2.3245 4.48205 4.10965 2.15219 2.87304 4.87824 3.78202 3.52466 4.51996 -1.12418 1.48947 -0.7502 -1.65989 0.70061 0.26852 -2.48866 1.27494 1.23308 -2.78171 2.63812 1.17892 -2.246 3.42698 0.1602 -1.41723 2.85265 -0.80436 -0.47204 1.03754 -1.5092 -1.42929 -0.37205 0.31114 -2.9102 0.6542 2.0347 -3.43385 3.09004 1.93792 -2.47659 4.49964 0.11759 -0.99569 3.47339 -1.60597,C C C C H H H H H H H H H H C C C C C C H H H H H H,"['C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H']"
CC(C)C,c1ccccc1,0,0,14,12,13981,370K,394922,25,9886650,avdz,-0.04569,-0.17926,-0.18635,-0.10153,-0.15101,-0.04903,-0.0499,-0.4113,-0.34725,0.06405,-0.04174,-0.18307,-0.18876,-0.41357,-0.04214,-0.18295,-0.18863,-0.41372,-0.18316,-0.18885,-0.41375,-0.3497,-0.03527,-0.03165,0.0001,-0.03092,0.00012,-0.03587,0.00485,0.00485,-0.00992,0.00021,-0.37767,0.00022,0.00066,-0.03062,-0.44813,-0.35572,-0.41065,-0.29755,3.51354 3.63949 1.76997 2.72138 2.80546 2.77656 3.27171 1.38128 2.84868 2.74248 3.46239 4.15654 4.56644 3.70484 2.09205 3.10282 4.66082 1.70058 3.47991 3.17801 0.76872 1.66835 2.75388 2.43252 4.32042 1.40751 3.18944 2.68641 0.77232 3.55805 3.2358 0.89851 1.85759 2.3245 4.48205 4.10965 2.15219 2.87304 4.87824 3.78202 3.52466 4.51996 -1.57577 1.43731 -0.9584 -2.11148 0.64846 0.06032 -2.94025 1.22278 1.02488 -3.2333 2.58596 0.97072 -2.69759 3.37482 -0.048 -1.86882 2.8005 -1.01256 -0.92363 0.98539 -1.7174 -1.88088 -0.42421 0.10294 -3.36179 0.60204 1.8265 -3.88544 3.03789 1.72972 -2.92818 4.44749 -0.09061 -1.44728 3.42123 -1.81417,C C C C H H H H H H H H H H C C C C C C H H H H H H,"['C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H']"
